"","week_canton","aedes_aegypti","criaderos_de_mosquito","dengue","fiebre","plaquetas","buscar_trabajo","desempleo","empleo","comprar_carro","préstamo","tiquetes_avion","vacaciones","corte_agua","corte_de_agua","suspension_de_agua"
"17749","2023-13-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17750","2023-13-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17751","2023-13-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17752","2023-13-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17753","2023-13-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17754","2023-13-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17755","2023-14-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17756","2023-14-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17757","2023-14-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17758","2023-14-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17759","2023-14-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17760","2023-14-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17761","2023-14-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17762","2023-14-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17763","2023-14-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17764","2023-14-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17765","2023-14-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17766","2023-15-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17767","2023-15-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17768","2023-15-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17769","2023-15-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17770","2023-15-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17771","2023-15-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17772","2023-15-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17773","2023-15-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17774","2023-15-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17775","2023-15-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17776","2023-15-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17777","2023-16-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17778","2023-16-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17779","2023-16-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17780","2023-16-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17781","2023-16-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17782","2023-16-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17783","2023-16-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17784","2023-16-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17785","2023-16-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17786","2023-16-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17787","2023-16-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17788","2023-17-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17789","2023-17-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17790","2023-17-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17791","2023-17-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17792","2023-17-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17793","2023-17-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17794","2023-17-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17795","2023-17-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17796","2023-17-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17797","2023-17-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17798","2023-17-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17799","2023-18-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17800","2023-18-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17801","2023-18-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17802","2023-18-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17803","2023-18-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17804","2023-18-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17805","2023-18-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17806","2023-18-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17807","2023-18-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17808","2023-18-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17809","2023-18-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17810","2023-19-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17811","2023-19-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17812","2023-19-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17813","2023-19-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17814","2023-19-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17815","2023-19-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17816","2023-19-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17817","2023-19-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17818","2023-19-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17819","2023-19-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17820","2023-19-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17821","2023-20-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17822","2023-20-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17823","2023-20-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17824","2023-20-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17825","2023-20-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17826","2023-20-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17827","2023-20-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17828","2023-20-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17829","2023-20-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17830","2023-20-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17831","2023-20-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17832","2023-21-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17833","2023-21-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17834","2023-21-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17835","2023-21-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17836","2023-21-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17837","2023-21-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17838","2023-21-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17839","2023-21-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17840","2023-21-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17841","2023-21-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17842","2023-21-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17843","2023-22-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17844","2023-22-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17845","2023-22-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17846","2023-22-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17847","2023-22-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17848","2023-22-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17849","2023-22-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17850","2023-22-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17851","2023-22-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17852","2023-22-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17853","2023-22-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17854","2023-23-601",0,0,0,28.2,0,0,0,64.44,0,0,0,0,0,0,0
"17855","2023-23-602",0,0,0,28.2,0,0,0,64.44,0,0,0,0,0,0,0
"17856","2023-23-603",0,0,0,28.2,0,0,0,64.44,0,0,0,0,0,0,0
"17857","2023-23-604",0,0,0,28.2,0,0,0,64.44,0,0,0,0,0,0,0
"17858","2023-23-605",0,0,0,28.2,0,0,0,64.44,0,0,0,0,0,0,0
"17859","2023-23-606",0,0,0,28.2,0,0,0,64.44,0,0,0,0,0,0,0
"17860","2023-23-607",0,0,0,28.2,0,0,0,64.44,0,0,0,0,0,0,0
"17861","2023-23-608",0,0,0,28.2,0,0,0,64.44,0,0,0,0,0,0,0
"17862","2023-23-609",0,0,0,28.2,0,0,0,64.44,0,0,0,0,0,0,0
"17863","2023-23-610",0,0,0,28.2,0,0,0,64.44,0,0,0,0,0,0,0
"17864","2023-23-611",0,0,0,28.2,0,0,0,64.44,0,0,0,0,0,0,0
"17865","2023-24-601",0,0,0,0,0,0,0,54.42,0,0,0,0,0,0,0
"17866","2023-24-602",0,0,0,0,0,0,0,54.42,0,0,0,0,0,0,0
"17867","2023-24-603",0,0,0,0,0,0,0,54.42,0,0,0,0,0,0,0
"17868","2023-24-604",0,0,0,0,0,0,0,54.42,0,0,0,0,0,0,0
"17869","2023-24-605",0,0,0,0,0,0,0,54.42,0,0,0,0,0,0,0
"17870","2023-24-606",0,0,0,0,0,0,0,54.42,0,0,0,0,0,0,0
"17871","2023-24-607",0,0,0,0,0,0,0,54.42,0,0,0,0,0,0,0
"17872","2023-24-608",0,0,0,0,0,0,0,54.42,0,0,0,0,0,0,0
"17873","2023-24-609",0,0,0,0,0,0,0,54.42,0,0,0,0,0,0,0
"17874","2023-24-610",0,0,0,0,0,0,0,54.42,0,0,0,0,0,0,0
"17875","2023-24-611",0,0,0,0,0,0,0,54.42,0,0,0,0,0,0,0
"17876","2023-25-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17877","2023-25-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17878","2023-25-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17879","2023-25-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17880","2023-25-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17881","2023-25-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17882","2023-25-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17883","2023-25-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17884","2023-25-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17885","2023-25-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17886","2023-25-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17887","2023-26-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17888","2023-26-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17889","2023-26-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17890","2023-26-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17891","2023-26-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17892","2023-26-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17893","2023-26-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17894","2023-26-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17895","2023-26-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17896","2023-26-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17897","2023-26-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17898","2023-27-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17899","2023-27-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17900","2023-27-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17901","2023-27-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17902","2023-27-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17903","2023-27-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17904","2023-27-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17905","2023-27-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17906","2023-27-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17907","2023-27-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17908","2023-27-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17909","2023-28-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17910","2023-28-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17911","2023-28-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17912","2023-28-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17913","2023-28-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17914","2023-28-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17915","2023-28-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17916","2023-28-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17917","2023-28-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17918","2023-28-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17919","2023-28-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17920","2023-29-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17921","2023-29-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17922","2023-29-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17923","2023-29-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17924","2023-29-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17925","2023-29-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17926","2023-29-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17927","2023-29-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17928","2023-29-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17929","2023-29-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17930","2023-29-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17931","2023-30-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17932","2023-30-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17933","2023-30-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17934","2023-30-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17935","2023-30-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17936","2023-30-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17937","2023-30-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17938","2023-30-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17939","2023-30-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17940","2023-30-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17941","2023-30-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17942","2023-31-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17943","2023-31-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17944","2023-31-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17945","2023-31-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17946","2023-31-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17947","2023-31-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17948","2023-31-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17949","2023-31-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17950","2023-31-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17951","2023-31-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17952","2023-31-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17953","2023-32-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17954","2023-32-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17955","2023-32-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17956","2023-32-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17957","2023-32-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17958","2023-32-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17959","2023-32-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17960","2023-32-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17961","2023-32-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17962","2023-32-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17963","2023-32-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17964","2023-33-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17965","2023-33-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17966","2023-33-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17967","2023-33-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17968","2023-33-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17969","2023-33-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17970","2023-33-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17971","2023-33-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17972","2023-33-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17973","2023-33-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17974","2023-33-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17975","2023-34-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17976","2023-34-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17977","2023-34-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17978","2023-34-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17979","2023-34-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17980","2023-34-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17981","2023-34-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17982","2023-34-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17983","2023-34-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17984","2023-34-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17985","2023-34-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17986","2023-35-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17987","2023-35-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17988","2023-35-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17989","2023-35-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17990","2023-35-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17991","2023-35-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17992","2023-35-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17993","2023-35-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17994","2023-35-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17995","2023-35-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17996","2023-35-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17997","2023-36-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17998","2023-36-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17999","2023-36-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18000","2023-36-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18001","2023-36-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18002","2023-36-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18003","2023-36-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18004","2023-36-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18005","2023-36-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18006","2023-36-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18007","2023-36-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18008","2023-37-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18009","2023-37-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18010","2023-37-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18011","2023-37-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18012","2023-37-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18013","2023-37-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18014","2023-37-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18015","2023-37-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18016","2023-37-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18017","2023-37-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18018","2023-37-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18019","2023-38-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18020","2023-38-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18021","2023-38-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18022","2023-38-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18023","2023-38-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18024","2023-38-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18025","2023-38-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18026","2023-38-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18027","2023-38-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18028","2023-38-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18029","2023-38-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18030","2023-39-601",0,0,0,0,0,0,0,60.35,0,0,0,0,0,0,0
"18031","2023-39-602",0,0,0,0,0,0,0,60.35,0,0,0,0,0,0,0
"18032","2023-39-603",0,0,0,0,0,0,0,60.35,0,0,0,0,0,0,0
"18033","2023-39-604",0,0,0,0,0,0,0,60.35,0,0,0,0,0,0,0
"18034","2023-39-605",0,0,0,0,0,0,0,60.35,0,0,0,0,0,0,0
"18035","2023-39-606",0,0,0,0,0,0,0,60.35,0,0,0,0,0,0,0
"18036","2023-39-607",0,0,0,0,0,0,0,60.35,0,0,0,0,0,0,0
"18037","2023-39-608",0,0,0,0,0,0,0,60.35,0,0,0,0,0,0,0
"18038","2023-39-609",0,0,0,0,0,0,0,60.35,0,0,0,0,0,0,0
"18039","2023-39-610",0,0,0,0,0,0,0,60.35,0,0,0,0,0,0,0
"18040","2023-39-611",0,0,0,0,0,0,0,60.35,0,0,0,0,0,0,0
"18041","2023-40-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18042","2023-40-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18043","2023-40-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18044","2023-40-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18045","2023-40-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18046","2023-40-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18047","2023-40-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18048","2023-40-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18049","2023-40-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18050","2023-40-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18051","2023-40-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18052","2023-41-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18053","2023-41-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18054","2023-41-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18055","2023-41-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18056","2023-41-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18057","2023-41-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18058","2023-41-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18059","2023-41-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18060","2023-41-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18061","2023-41-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18062","2023-41-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18063","2023-42-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18064","2023-42-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18065","2023-42-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18066","2023-42-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18067","2023-42-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18068","2023-42-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18069","2023-42-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18070","2023-42-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18071","2023-42-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18072","2023-42-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18073","2023-42-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18074","2023-43-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18075","2023-43-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18076","2023-43-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18077","2023-43-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18078","2023-43-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18079","2023-43-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18080","2023-43-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18081","2023-43-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18082","2023-43-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18083","2023-43-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18084","2023-43-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
